what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordNext",1493139863178
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1493139871283
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1493139884652
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1493139891180
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1493139894528
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1493139895903
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1493139896085
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1493139910831
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1493139913148
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1493139913531
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordNext",1493139915839
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordNext",1493139915982
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordNext",1493139916126
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordNext",1493139916278
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordNext",1493139916414
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordNext",1493139916558
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordNext",1493139916742
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1493139923634
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1493139923800
activated,editor,com.esri.arcgis.core.addins,10.0.0.2414,"com.esri.arcgis.core.addins.editor",1493139937830
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1493139939143
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1493139942645
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1493139943862
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1493139967447
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1493139967525
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1493139967569
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493139969478
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1493139991802
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1493139992001
activated,editor,com.esri.arcgis.core.addins,10.0.0.2414,"com.esri.arcgis.core.addins.editor",1493139992656
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1493139994218
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1493139997186
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1493139999961
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1493140065406
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1493140065487
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1493140065522
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493140066745
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordNext",1493140157352
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordNext",1493140157552
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordNext",1493140157793
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordNext",1493140160953
